MMWR_Week,Week_Start,Week_End,ZIP_Code,ILI_Activity_Level,RECORD_ID,ZIP_Code_Location
41,10/06/2019,10/12/2019,60606,2,2019-41-60606,POINT (-87.63676 41.882634)
41,10/06/2019,10/12/2019,60605,5,2019-41-60605,POINT (-87.623449 41.867824)
41,10/06/2019,10/12/2019,60604,1,2019-41-60604,POINT (-87.629029 41.878153)
41,10/06/2019,10/12/2019,60603,1,2019-41-60603,POINT (-87.625473 41.880112)
41,10/06/2019,10/12/2019,60602,1,2019-41-60602,POINT (-87.628309 41.883136)
41,10/06/2019,10/12/2019,60601,1,2019-41-60601,POINT (-87.622844 41.886262)
40,09/29/2019,10/05/2019,60707,1,2019-40-60707,POINT (-87.808283 41.921777)
40,09/29/2019,10/05/2019,60666,1,2019-40-60666,POINT (-87.896371 41.979511)
40,09/29/2019,10/05/2019,60661,8,2019-40-60661,POINT (-87.644283 41.882786)
40,09/29/2019,10/05/2019,60660,5,2019-40-60660,POINT (-87.666362 41.991062)
40,09/29/2019,10/05/2019,60659,5,2019-40-60659,POINT (-87.703266 41.990803)
40,09/29/2019,10/05/2019,60657,2,2019-40-60657,POINT (-87.658216 41.939715)
40,09/29/2019,10/05/2019,60656,10,2019-40-60656,POINT (-87.817934 41.974566)
40,09/29/2019,10/05/2019,60655,3,2019-40-60655,POINT (-87.701434 41.696456)
40,09/29/2019,10/05/2019,60654,1,2019-40-60654,POINT (-87.636354 41.892485)
40,09/29/2019,10/05/2019,60653,2,2019-40-60653,POINT (-87.611244 41.819261)
40,09/29/2019,10/05/2019,60652,7,2019-40-60652,POINT (-87.714238 41.745398)
40,09/29/2019,10/05/2019,60651,2,2019-40-60651,POINT (-87.741017 41.901964)
40,09/29/2019,10/05/2019,60649,5,2019-40-60649,POINT (-87.571522 41.762202)
40,09/29/2019,10/05/2019,60647,1,2019-40-60647,POINT (-87.701101 41.921058)
40,09/29/2019,10/05/2019,60646,1,2019-40-60646,POINT (-87.761826 41.993931)
40,09/29/2019,10/05/2019,60645,2,2019-40-60645,POINT (-87.695049 42.008927)
40,09/29/2019,10/05/2019,60644,1,2019-40-60644,POINT (-87.756863 41.881113)
40,09/29/2019,10/05/2019,60643,1,2019-40-60643,POINT (-87.662381 41.700445)
40,09/29/2019,10/05/2019,60642,1,2019-40-60642,POINT (-87.657821 41.899935)
40,09/29/2019,10/05/2019,60641,3,2019-40-60641,POINT (-87.746791 41.946682)
40,09/29/2019,10/05/2019,60640,2,2019-40-60640,POINT (-87.662232 41.971888)
40,09/29/2019,10/05/2019,60639,4,2019-40-60639,POINT (-87.75531 41.920609)
40,09/29/2019,10/05/2019,60638,5,2019-40-60638,POINT (-87.771902 41.787032)
40,09/29/2019,10/05/2019,60637,4,2019-40-60637,POINT (-87.604053 41.780991)
40,09/29/2019,10/05/2019,60636,3,2019-40-60636,POINT (-87.668597 41.77599)
40,09/29/2019,10/05/2019,60634,3,2019-40-60634,POINT (-87.797373 41.944967)
40,09/29/2019,10/05/2019,60633,6,2019-40-60633,POINT (-87.556037 41.653147)
40,09/29/2019,10/05/2019,60632,5,2019-40-60632,POINT (-87.711251 41.810038)
40,09/29/2019,10/05/2019,60631,7,2019-40-60631,POINT (-87.813371 41.995019)
40,09/29/2019,10/05/2019,60630,6,2019-40-60630,POINT (-87.759611 41.971261)
40,09/29/2019,10/05/2019,60629,6,2019-40-60629,POINT (-87.711565 41.777061)
40,09/29/2019,10/05/2019,60628,1,2019-40-60628,POINT (-87.621537 41.694192)
40,09/29/2019,10/05/2019,60626,1,2019-40-60626,POINT (-87.669834 42.009469)
40,09/29/2019,10/05/2019,60625,3,2019-40-60625,POINT (-87.701816 41.971155)
40,09/29/2019,10/05/2019,60624,2,2019-40-60624,POINT (-87.722735 41.879417)
40,09/29/2019,10/05/2019,60623,1,2019-40-60623,POINT (-87.717446 41.850321)
40,09/29/2019,10/05/2019,60622,1,2019-40-60622,POINT (-87.681818 41.902762)
40,09/29/2019,10/05/2019,60621,2,2019-40-60621,POINT (-87.638812 41.776931)
40,09/29/2019,10/05/2019,60620,3,2019-40-60620,POINT (-87.651656 41.740873)
40,09/29/2019,10/05/2019,60619,6,2019-40-60619,POINT (-87.60569 41.744737)
40,09/29/2019,10/05/2019,60618,5,2019-40-60618,POINT (-87.703343 41.946699)
40,09/29/2019,10/05/2019,60617,6,2019-40-60617,POINT (-87.556897 41.721257)
40,09/29/2019,10/05/2019,60616,2,2019-40-60616,POINT (-87.629531 41.844869)
40,09/29/2019,10/05/2019,60615,4,2019-40-60615,POINT (-87.602725 41.801993)
40,09/29/2019,10/05/2019,60614,3,2019-40-60614,POINT (-87.652064 41.922605)
40,09/29/2019,10/05/2019,60613,1,2019-40-60613,POINT (-87.661343 41.953742)
40,09/29/2019,10/05/2019,60612,3,2019-40-60612,POINT (-87.687011 41.88004)
40,09/29/2019,10/05/2019,60611,1,2019-40-60611,POINT (-87.620291 41.894734)
40,09/29/2019,10/05/2019,60610,2,2019-40-60610,POINT (-87.63581 41.90455)
40,09/29/2019,10/05/2019,60609,8,2019-40-60609,POINT (-87.653382 41.812017)
40,09/29/2019,10/05/2019,60608,1,2019-40-60608,POINT (-87.670366 41.849879)
40,09/29/2019,10/05/2019,60607,1,2019-40-60607,POINT (-87.652727 41.876104)
40,09/29/2019,10/05/2019,60606,3,2019-40-60606,POINT (-87.63676 41.882634)
40,09/29/2019,10/05/2019,60605,1,2019-40-60605,POINT (-87.623449 41.867824)
40,09/29/2019,10/05/2019,60604,1,2019-40-60604,POINT (-87.629029 41.878153)
40,09/29/2019,10/05/2019,60603,10,2019-40-60603,POINT (-87.625473 41.880112)
40,09/29/2019,10/05/2019,60602,1,2019-40-60602,POINT (-87.628309 41.883136)
40,09/29/2019,10/05/2019,60601,10,2019-40-60601,POINT (-87.622844 41.886262)
